timestamp,download,upload,ping,server_lat,server_lon,server_name,server_country,server_sponsor,server_id,server_latency,share_url,client_lat,client_lon,servingcell,is_tdd,LTE_MCC,LTE_MNC,LTE_cellID,LTE_PCID,LTE_ARFCN,freq_band_ind,UL_bandwidth,DL_bandwidth,LTE_TAC,LTE_RSRP,LTE_RSRQ,LTE_RSSI,LTE_SINR,LTE_CQI,LTE_tx_power,srxlev,5G cell,5G_MCC,5G_MNC,5G_PCID,5G_RSRP,5G_SINR,5G_RSRQ,5G_ARFCN,5G_band,,
2025-03-04T19:08:44.922721Z,117940935.0473604,49286952.09771337,54.592,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,54.592,http://www.speedtest.net/result/17451505354.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-43,11,11,10,-,"+QENG: ""NR5G-NSA""",242,02,376,-93,27,-11,647424,78,12,1
2025-03-04T19:14:28.155221Z,264156930.16185993,76883993.18563572,33.395,63.4305,10.3951,Trondheim,Norway,Sikt - Uninett,25057,33.395,http://www.speedtest.net/result/17451525118.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-41,9,13,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-93,26,-11,647424,78,12,1
2025-03-04T19:19:54.910414Z,225880943.92167425,92364385.67087401,26.907,60.3894,5.3300,Bergen,Norway,Sikt - Uninett,64687,26.907,http://www.speedtest.net/result/17451545360.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-43,9,10,-10,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,27,-11,647424,78,12,1
2025-03-04T19:25:45.658750Z,207327809.8739383,69277741.5071036,24.849,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,24.849,http://www.speedtest.net/result/17451565222.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-11,-44,10,7,-320,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,27,-11,647424,78,12,1
2025-03-04T19:31:36.433953Z,266934859.58805746,102710243.74145856,26.545,63.4305,10.3951,Trondheim,Norway,Sikt - Uninett,25057,26.545,http://www.speedtest.net/result/17451583645.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-12,-42,10,7,-320,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-04T19:37:03.299221Z,364267569.86634105,107420390.34773123,25.59,59.9494,10.7564,Oslo,Norway,Iver Norge AS,18316,25.59,http://www.speedtest.net/result/17451601510.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-44,10,10,-320,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T19:42:28.639177Z,337515374.68373376,107145054.03178152,24.69,59.9494,10.7564,Oslo,Norway,Iver Norge AS,18316,24.69,http://www.speedtest.net/result/17451620974.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-46,13,14,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T19:48:05.768516Z,319523446.3577297,119662008.83067513,20.88,59.9494,10.7564,Oslo,Norway,Iver Norge AS,18316,20.88,http://www.speedtest.net/result/17451639480.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-45,10,5,-290,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,27,-11,647424,78,12,1
2025-03-04T19:53:43.847682Z,291307395.3555317,119990835.00031322,23.585,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,23.585,http://www.speedtest.net/result/17451657968.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-44,12,9,-260,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-04T19:59:19.927682Z,318290864.32074547,120713921.68337816,25.437,63.4305,10.3951,Trondheim,Norway,Sikt - Uninett,25057,25.437,http://www.speedtest.net/result/17451675815.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-48,15,14,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,27,-11,647424,78,12,1
2025-03-04T20:04:46.705122Z,341005318.775444,117250596.6671771,24.93,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,24.93,http://www.speedtest.net/result/17451693703.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-44,10,12,-260,-,"+QENG: ""NR5G-NSA""",242,02,376,-93,27,-11,647424,78,12,1
2025-03-04T20:10:13.330628Z,320620702.6043215,118105794.75585444,24.536,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,24.536,http://www.speedtest.net/result/17451711330.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-47,13,11,-250,-,"+QENG: ""NR5G-NSA""",242,02,376,-93,26,-11,647424,78,12,1
2025-03-04T20:15:39.514900Z,323167903.99162036,119056769.40752372,22.205,59.8848,11.5694,Bjørkelangen,Norway,VEV,56503,22.205,http://www.speedtest.net/result/17451729788.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-75,-9,-47,16,15,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,27,-11,647424,78,12,1
2025-03-04T20:21:05.887121Z,326723253.9682535,119720271.14434743,22.251,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,22.251,http://www.speedtest.net/result/17451747485.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-8,-48,15,14,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-93,27,-11,647424,78,12,1
2025-03-04T20:26:32.127779Z,246030600.68324274,124574042.72251023,24.873,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,24.873,http://www.speedtest.net/result/17451764843.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-45,10,8,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-94,27,-12,647424,78,12,1
2025-03-04T20:31:58.173866Z,326612221.4173624,125849206.6095684,23.844,59.8848,11.5694,Bjørkelangen,Norway,VEV,56503,23.844,http://www.speedtest.net/result/17451781902.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-48,16,15,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-94,27,-11,647424,78,12,1
2025-03-04T20:37:25.676239Z,359937614.7559009,90717425.82498738,23.626,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,23.626,http://www.speedtest.net/result/17451798535.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-10,-47,13,10,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-94,28,-11,647424,78,12,1
2025-03-04T20:42:50.991275Z,341643026.33806884,123752881.67317574,21.89,59.8848,11.5694,Bjørkelangen,Norway,VEV,56503,21.89,http://www.speedtest.net/result/17451815791.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-42,9,8,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-94,27,-11,647424,78,12,1
2025-03-04T20:48:16.502793Z,384095664.2798193,126839717.87513429,26.922,63.4305,10.3951,Trondheim,Norway,Sikt - Uninett,25057,26.922,http://www.speedtest.net/result/17451832182.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-46,14,13,-50,-,"+QENG: ""NR5G-NSA""",242,02,376,-93,26,-11,647424,78,12,1
2025-03-04T20:53:40.483846Z,322715781.1549731,123929353.12105046,26.394,59.9494,10.7564,Oslo,Norway,Telenor Norge AS,12919,26.394,http://www.speedtest.net/result/17451848868.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE14,0,2850,7,5,5,901,-76,-9,-42,9,7,-300,-,"+QENG: ""NR5G-NSA""",242,02,376,-94,28,-11,647424,78,12,1
