timestamp,download,upload,ping,server_lat,server_lon,server_name,server_country,server_sponsor,server_id,server_latency,share_url,client_lat,client_lon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-06T20:52:00.173909Z,295035249.4726436,128837504.37463918,25.609,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,25.609,http://www.speedtest.net/result/17460413722.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-66,-11,-36,12,8,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
2025-03-06T20:57:27.852611Z,258929711.96405017,135338401.98981342,22.053,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,22.053,http://www.speedtest.net/result/17460430255.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-67,-11,-34,11,9,-310,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
2025-03-06T21:03:03.852350Z,282719444.2877056,123141972.44584401,23.737,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,23.737,http://www.speedtest.net/result/17460447343.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-67,-11,-34,12,10,-340,-,"+QENG: ""NR5G-NSA""",242,02,376,-80,29,-11,647424,78,12,1
2025-03-06T21:08:39.613859Z,315067532.6143409,122987953.57566327,26.205,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,26.205,http://www.speedtest.net/result/17460462858.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-67,-12,-34,9,6,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,30,-11,647424,78,12,1
2025-03-06T21:14:06.406904Z,323418859.6860445,129437467.02486302,21.657,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,21.657,http://www.speedtest.net/result/17460479557.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-66,-11,-35,11,9,-320,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
2025-03-06T21:19:47.311072Z,15452814.077420954,1427370.7754728734,29.592,63.4297,10.3933,Trondheim,Norway,ITsjefen AS,59142,29.592,http://www.speedtest.net/result/17460495265.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-66,-10,-35,11,8,-270,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,30,-11,647424,78,12,1
2025-03-06T21:25:26.428272Z,301727753.102096,131480442.85841765,21.396,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,21.396,http://www.speedtest.net/result/17460510269.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-67,-12,-32,11,12,-80,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
2025-03-06T21:30:54.925001Z,292858003.0545321,131073325.41745435,25.259,59.8848,11.5694,Bjørkelangen,Norway,VEV,56503,25.259,http://www.speedtest.net/result/17460525243.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-67,-11,-34,10,10,-40,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
2025-03-06T21:36:20.205918Z,310074777.448261,133365758.1062943,23.598,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,23.598,http://www.speedtest.net/result/17460540532.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-66,-11,-35,11,8,-300,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
2025-03-06T21:41:56.548062Z,355169516.09654975,124613356.73009297,22.128,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,22.128,http://www.speedtest.net/result/17460556271.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-66,-11,-31,10,10,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
2025-03-06T21:47:36.672487Z,284767225.98126423,119569800.56347112,22.913,59.8848,11.5694,Bjørkelangen,Norway,VEV,56503,22.913,http://www.speedtest.net/result/17460571242.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-67,-11,-36,12,8,-310,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,30,-11,647424,78,12,1
2025-03-06T21:53:03.224177Z,312755658.6638433,116369474.22744782,22.573,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,22.573,http://www.speedtest.net/result/17460586523.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-67,-11,-32,10,7,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-78,29,-11,647424,78,12,1
2025-03-06T21:58:37.647479Z,365696257.4072359,126869812.38016875,31.195,63.4305,10.3951,Trondheim,Norway,NTE Telekom A/S,25483,31.195,http://www.speedtest.net/result/17460601018.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-67,-11,-36,11,8,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,30,-11,647424,78,12,1
2025-03-06T22:04:03.436675Z,332754922.1140321,122835632.12827586,30.126,63.2906,9.0891,Kyrksæterøra,Norway,Sodvin AS,49292,30.126,http://www.speedtest.net/result/17460616226.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-66,-11,-35,11,7,-270,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
2025-03-06T22:09:31.667050Z,295290217.07732564,118677006.39069724,24.993,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,24.993,http://www.speedtest.net/result/17460630712.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-66,-11,-36,11,10,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
2025-03-06T22:15:07.315766Z,369525931.27650887,125236014.01634423,20.979,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,20.979,http://www.speedtest.net/result/17460645512.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-67,-12,-36,11,10,-300,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
2025-03-06T22:20:36.872067Z,319400838.84881,127260464.35335246,24.534,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,24.534,http://www.speedtest.net/result/17460659094.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE1F,349,1650,3,5,5,901,-66,-12,-33,13,8,-290,-,"+QENG: ""NR5G-NSA""",242,02,376,-79,29,-11,647424,78,12,1
